# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2706
# Selected columns: 1/622 
# Timestamp: Fri, 18-Mar-2022 17:30:39
Gene ID	Gene Name	uterine cervix, cervical adenocarcinoma, HeLa
ENSG00000220237	RPS24P12	0.2
ENSG00000220256	ENSG00000220256	0.1
ENSG00000220305	HNRNPH1P1	0.4
ENSG00000220323	H2BC19P	2.0
ENSG00000220378	KRT8P42	3.0
ENSG00000220412	ENSG00000220412	0.1
ENSG00000220472	ENSG00000220472	0.2
ENSG00000220494	YAP1P1	0.3
ENSG00000220506	ENSG00000220506	0.1
ENSG00000220517	ASS1P1	0.4
ENSG00000220563	PKMP3	0.1
ENSG00000220600	ENSG00000220600	0.2
ENSG00000220660	ENSG00000220660	0.3
ENSG00000220685	ENSG00000220685	0.6
ENSG00000220702	ENSG00000220702	2.0
ENSG00000220749	RPL21P28	1.0
ENSG00000220773	RPSAP44	0.1
ENSG00000220785	MTMR9LP	6.0
ENSG00000220793	RPL21P119	0.2
ENSG00000220804	LINC01881	2.0
ENSG00000220842	RPL21P16	23.0
ENSG00000220848	RPS18P9	5.0
ENSG00000220867	HSPE1P26	0.3
ENSG00000220868	MRPL35P1	0.1
ENSG00000220875	H3C9P	0.4
ENSG00000220891	LL22NC03-63E9.3	0.1
ENSG00000220920	ENSG00000220920	1.0
ENSG00000220925	IGBP1-AS2	0.2
ENSG00000221039	MIR1286	0.7
ENSG00000221044	U3	0.8
ENSG00000221051	ENSG00000221051	4.0
ENSG00000221063	MIR1296	0.7
ENSG00000221066	SNORD111	2.0
ENSG00000221132	ENSG00000221132	0.8
ENSG00000221164	SNORA11F	21.0
ENSG00000221169	ENSG00000221169	2.0
ENSG00000221184	ENSG00000221184	14.0
ENSG00000221214	MIR548E	0.9
ENSG00000221216	RNU6ATAC27P	0.7
ENSG00000221230	MIR548L	2.0
ENSG00000221241	SNORD88A	4.0
ENSG00000221269	MIR1302-8	0.6
ENSG00000221278	ENSG00000221278	0.5
ENSG00000221299	ENSG00000221299	8.0
ENSG00000221303	SNORA79	0.6
ENSG00000221319	ENSG00000221319	2.0
ENSG00000221331	MIR548Q	0.8
ENSG00000221338	ENSG00000221338	0.8
ENSG00000221340	RNU6ATAC18P	2.0
ENSG00000221375	RNU6ATAC23P	0.6
ENSG00000221386	ENSG00000221386	0.8
ENSG00000221406	MIR320B2	1.0
ENSG00000221413	ENSG00000221413	2.0
ENSG00000221419	ENSG00000221419	0.9
ENSG00000221429	ENSG00000221429	0.9
ENSG00000221487	ENSG00000221487	0.7
ENSG00000221491	SNORA2C	2.0
ENSG00000221493	MIR320C1	0.9
ENSG00000221500	SNORD100	18.0
ENSG00000221518	RNU6ATAC16P	0.6
ENSG00000221520	MIR1285-1	3.0
ENSG00000221521	ENSG00000221521	0.8
ENSG00000221530	ENSG00000221530	1.0
ENSG00000221539	SNORD99	30.0
ENSG00000221540	MIR1180	4.0
ENSG00000221571	RNU6ATAC35P	0.5
ENSG00000221573	ENSG00000221573	0.8
ENSG00000221598	MIR1249	9.0
ENSG00000221611	ENSG00000221611	0.9
ENSG00000221643	SNORA77	0.6
ENSG00000221669	MIR548N	4.0
ENSG00000221676	RNU6ATAC	7.0
ENSG00000221716	SNORA11	2.0
ENSG00000221726	ENSG00000221726	0.8
ENSG00000221740	SNORD93	10.0
ENSG00000221753	ENSG00000221753	0.8
ENSG00000221767	ENSG00000221767	2.0
ENSG00000221799	ENSG00000221799	0.8
ENSG00000221817	PPP3CB-AS1	2.0
ENSG00000221819	GAS8-AS1	3.0
ENSG00000221821	C6orf226	10.0
ENSG00000221823	PPP3R1	55.0
ENSG00000221829	FANCG	96.0
ENSG00000221838	AP4M1	12.0
ENSG00000221843	C2orf16	1.0
ENSG00000221845	C7orf65	0.1
ENSG00000221866	PLXNA4	0.1
ENSG00000221867	MAGEA3	116.0
ENSG00000221869	CEBPD	11.0
ENSG00000221883	ARIH2OS	2.0
ENSG00000221886	ZBED8	6.0
ENSG00000221887	HMSD	0.1
ENSG00000221890	NPTXR	0.9
ENSG00000221909	FAM200A	13.0
ENSG00000221914	PPP2R2A	37.0
ENSG00000221916	C19orf73	1.0
ENSG00000221926	TRIM16	81.0
ENSG00000221930	DENND10P1	2.0
ENSG00000221944	TIGD1	11.0
ENSG00000221946	FXYD7	0.1
ENSG00000221947	XKR9	0.2
ENSG00000221949	LINC01465	3.0
ENSG00000221953	C1orf229	0.8
ENSG00000221955	SLC12A8	11.0
ENSG00000221957	KIR2DS4	0.1
ENSG00000221962	TMEM14EP	0.2
ENSG00000221963	APOL6	2.0
ENSG00000221968	FADS3	45.0
ENSG00000221971	TTC4P1	0.1
ENSG00000221972	ENSG00000221972	0.4
ENSG00000221978	CCNL2	71.0
ENSG00000221983	UBA52	373.0
ENSG00000221986	MYBPHL	0.1
ENSG00000221988	PPT2	34.0
ENSG00000221990	EXOC3-AS1	13.0
ENSG00000221994	ZNF630	1.0
ENSG00000221995	TIAF1	0.9
ENSG00000222000	ENSG00000222000	0.1
ENSG00000222009	BTBD19	1.0
ENSG00000222011	FAM185A	7.0
ENSG00000222017	ENSG00000222017	0.3
ENSG00000222019	URAHP	1.0
ENSG00000222020	HDAC4-AS1	1.0
ENSG00000222033	LINC01124	0.2
ENSG00000222041	CYTOR	18.0
ENSG00000222043	ENSG00000222043	2.0
ENSG00000222046	DCDC2B	0.5
ENSG00000222047	C10orf55	0.3
ENSG00000222051	RNU6-1165P	2.0
ENSG00000222069	RN7SKP285	0.5
ENSG00000222071	MIR1915	1.0
ENSG00000222080	ENSG00000222080	2.0
ENSG00000222108	RNA5SP317	5.0
ENSG00000222112	RN7SKP16	3.0
ENSG00000222248	RNA5SP201	0.6
ENSG00000222282	RNU6-584P	0.8
ENSG00000222287	RNU6-1043P	2.0
ENSG00000222345	SNORD19C	44.0
ENSG00000222363	RNU4-34P	0.6
ENSG00000222365	SNORD12B	26.0
ENSG00000222371	RN7SKP202	0.2
ENSG00000222383	RNA5SP203	4.0
ENSG00000222389	RNU2-28P	2.0
ENSG00000222421	Y_RNA	0.7
ENSG00000222431	RNU6-141P	0.7
ENSG00000222432	Y_RNA	0.7
ENSG00000222448	RN7SKP150	1.0
ENSG00000222460	RN7SKP271	1.0
ENSG00000222489	SNORA79B	5.0
ENSG00000222501	RNU4-25P	0.3
ENSG00000222533	RNU6-705P	0.7
ENSG00000222578	RNA5SP345	1.0
ENSG00000222588	ENSG00000222588	1.0
ENSG00000222594	RN7SKP235	0.3
ENSG00000222607	RNU6-628P	0.7
ENSG00000222610	RNU6-402P	0.8
ENSG00000222614	Y_RNA	0.7
ENSG00000222635	RNU6-1203P	0.7
ENSG00000222679	RNU6-1267P	0.7
ENSG00000222713	RN7SKP51	0.5
ENSG00000222714	RN7SKP38	0.3
ENSG00000222724	RNU2-63P	0.4
ENSG00000222743	RNU6-1190P	0.7
ENSG00000222760	RNU4-53P	0.6
ENSG00000222778	RNA5SP144	0.7
ENSG00000222808	RNU4-47P	3.0
ENSG00000222810	RNU2-68P	0.4
ENSG00000222849	RNA5SP21	2.0
ENSG00000222881	Y_RNA	9.0
ENSG00000222894	ENSG00000222894	12.0
ENSG00000222898	RN7SKP97	4.0
ENSG00000222915	RNU6-564P	0.7
ENSG00000222937	SNORD63B	32.0
ENSG00000222998	RN7SKP259	0.2
ENSG00000223023	Y_RNA	1.0
ENSG00000223060	Y_RNA	4.0
ENSG00000223080	Y_RNA	0.9
ENSG00000223086	RNA5SP155	1.0
ENSG00000223117	RN7SKP296	0.5
ENSG00000223138	RNA5SP450	2.0
ENSG00000223188	Y_RNA	0.7
ENSG00000223198	RNU2-22P	0.7
ENSG00000223203	RNA5SP221	0.8
ENSG00000223224	SNORD71	0.9
ENSG00000223225	RNU6-1054P	0.7
ENSG00000223254	Y_RNA	1.0
ENSG00000223262	RNA5SP492	0.7
ENSG00000223263	RNU6-387P	2.0
ENSG00000223274	RNA5SP498	0.6
ENSG00000223284	RNU6-195P	1.0
ENSG00000223298	RNY3P8	2.0
ENSG00000223300	Y_RNA	0.7
ENSG00000223305	RN7SKP30	0.2
ENSG00000223309	RNU6-722P	11.0
ENSG00000223313	RNU6-516P	0.7
ENSG00000223343	ENSG00000223343	2.0
ENSG00000223356	ENSG00000223356	1.0
ENSG00000223361	FTH1P10	0.3
ENSG00000223374	ENSG00000223374	3.0
ENSG00000223379	ENSG00000223379	0.3
ENSG00000223382	LINC01778	0.2
ENSG00000223390	ENSG00000223390	0.1
ENSG00000223393	ENSG00000223393	0.5
ENSG00000223396	RPS10P7	5.0
ENSG00000223401	ENSG00000223401	0.4
ENSG00000223403	MEG9	0.3
ENSG00000223414	ENSG00000223414	40.0
ENSG00000223416	RPS26P15	0.2
ENSG00000223427	RBM7P1	0.1
ENSG00000223442	TH2LCRR	0.2
ENSG00000223459	TCAF1P1	2.0
ENSG00000223460	GAPDHP69	0.1
ENSG00000223461	ENSG00000223461	0.5
ENSG00000223462	ENSG00000223462	0.2
ENSG00000223466	LINC01825	0.2
ENSG00000223473	ENSG00000223473	4.0
ENSG00000223476	VN1R42P	2.0
ENSG00000223478	ENSG00000223478	22.0
ENSG00000223482	NUTM2A-AS1	5.0
ENSG00000223486	ENSG00000223486	0.1
ENSG00000223492	ENSG00000223492	0.1
ENSG00000223496	EXOSC6	18.0
ENSG00000223501	VPS52	45.0
ENSG00000223503	ENSG00000223503	0.2
ENSG00000223505	RPL35AP5	0.5
ENSG00000223508	RPL23AP53	4.0
ENSG00000223509	ENSG00000223509	7.0
ENSG00000223510	CDRT15	1.0
ENSG00000223511	ENSG00000223511	0.1
ENSG00000223518	CSNK1A1P1	0.1
ENSG00000223522	ENSG00000223522	0.2
ENSG00000223525	RABGAP1L-IT1	3.0
ENSG00000223529	EEF1A1P8	0.1
ENSG00000223542	ENSG00000223542	0.2
ENSG00000223546	LINC00630	4.0
ENSG00000223547	ZNF844	0.8
ENSG00000223549	MTND5P28	0.1
ENSG00000223551	TMSB4XP4	1.0
ENSG00000223559	ENSG00000223559	0.7
ENSG00000223571	DHRSX-IT1	0.2
ENSG00000223572	CKMT1A	0.9
ENSG00000223573	TINCR	0.7
ENSG00000223576	ENSG00000223576	0.2
ENSG00000223583	ENSG00000223583	0.4
ENSG00000223584	TVP23CP1	0.1
ENSG00000223586	LINC01312	0.1
ENSG00000223597	LINC02142	0.4
ENSG00000223598	ENSG00000223598	0.3
ENSG00000223599	ENSG00000223599	0.5
ENSG00000223612	ENSG00000223612	5.0
ENSG00000223617	LINC00370	0.1
ENSG00000223626	LINC01044	0.1
ENSG00000223638	RFPL4A	0.1
ENSG00000223646	ENSG00000223646	0.3
ENSG00000223652	ENSG00000223652	5.0
ENSG00000223653	ENSG00000223653	0.1
ENSG00000223656	HMGB3P10	0.3
ENSG00000223658	C1GALT1C1L	5.0
ENSG00000223660	ENSG00000223660	0.2
ENSG00000223669	ENSG00000223669	0.1
ENSG00000223678	ENSG00000223678	0.2
ENSG00000223685	LINC00571	0.5
ENSG00000223692	DIP2A-IT1	0.9
ENSG00000223694	ADH5P3	0.1
ENSG00000223695	ENSG00000223695	2.0
ENSG00000223697	ENSG00000223697	1.0
ENSG00000223700	ENSG00000223700	0.8
ENSG00000223701	RAET1E-AS1	2.0
ENSG00000223703	ENSG00000223703	1.0
ENSG00000223704	LINC01422	0.1
ENSG00000223705	NSUN5P1	24.0
ENSG00000223711	ENSG00000223711	0.2
ENSG00000223714	LINC02601	0.5
ENSG00000223715	LINC01208	0.1
ENSG00000223716	ENSG00000223716	0.2
ENSG00000223719	ENSG00000223719	0.4
ENSG00000223723	TFDP1P2	0.6
ENSG00000223724	RAD17P2	0.1
ENSG00000223725	ENSG00000223725	0.1
ENSG00000223729	LINC02247	0.2
ENSG00000223734	LAPTM4A-DT	0.5
ENSG00000223745	CCDC18-AS1	2.0
ENSG00000223749	MIR503HG	8.0
ENSG00000223753	ENSG00000223753	0.1
ENSG00000223756	TSSC2	2.0
ENSG00000223760	MED15P9	0.2
ENSG00000223764	LINC02593	26.0
ENSG00000223768	LINC00205	8.0
ENSG00000223773	CD99P1	2.0
ENSG00000223776	LGALS8-AS1	0.3
ENSG00000223779	ENSG00000223779	0.6
ENSG00000223784	LINP1	29.0
ENSG00000223788	DIS3L2P1	0.1
ENSG00000223791	UBE2E1-AS1	0.3
ENSG00000223797	ENTPD3-AS1	3.0
ENSG00000223799	IL10RB-DT	0.3
ENSG00000223802	CERS1	0.1
ENSG00000223803	RPS20P14	1.0
ENSG00000223804	ENSG00000223804	7.0
ENSG00000223811	ENSG00000223811	0.3
ENSG00000223812	ENSG00000223812	0.9
ENSG00000223813	ENSG00000223813	1.0
ENSG00000223819	PPIAP89	0.5
ENSG00000223820	CFL1P1	1.0
ENSG00000223825	DAZAP2P1	0.3
ENSG00000223829	ENSG00000223829	2.0
ENSG00000223834	ENSG00000223834	0.2
ENSG00000223837	ENSG00000223837	4.0
ENSG00000223838	ENSG00000223838	0.1
ENSG00000223842	ENSG00000223842	0.2
ENSG00000223849	ENSG00000223849	3.0
ENSG00000223855	HRAT92	0.6
ENSG00000223861	ENSG00000223861	0.9
ENSG00000223865	HLA-DPB1	4.0
ENSG00000223875	NBEAP3	0.4
ENSG00000223878	PPIAP53	1.0
ENSG00000223882	ABCC5-AS1	0.5
ENSG00000223884	ENSG00000223884	0.1
ENSG00000223886	ENSG00000223886	0.2
ENSG00000223890	ENSG00000223890	0.4
ENSG00000223891	OSER1-DT	1.0
ENSG00000223899	SEC13P1	0.2
ENSG00000223901	ENSG00000223901	1.0
ENSG00000223907	ENSG00000223907	0.1
ENSG00000223911	ENSG00000223911	0.2
ENSG00000223920	ENSG00000223920	0.1
ENSG00000223922	ASS1P2	0.4
ENSG00000223923	TNS1-AS1	0.5
ENSG00000223935	LGALSL-DT	0.8
ENSG00000223942	ENSG00000223942	0.6
ENSG00000223945	ENSG00000223945	0.4
ENSG00000223947	ENSG00000223947	0.2
ENSG00000223949	ROR1-AS1	0.5
ENSG00000223959	AFG3L1P	6.0
ENSG00000223960	CHROMR	7.0
ENSG00000223969	ENSG00000223969	3.0
ENSG00000223973	PAFAH1B1P2	0.1
ENSG00000223974	BNIP3P42	0.5
ENSG00000223975	ENSG00000223975	12.0
ENSG00000223979	SMCR2	0.1
ENSG00000224001	ENSG00000224001	0.3
ENSG00000224008	LINC01441	0.1
ENSG00000224011	ENSG00000224011	0.5
ENSG00000224014	ENSG00000224014	0.3
ENSG00000224020	MIR181A2HG	3.0
ENSG00000224023	EDRF1-DT	0.3
ENSG00000224031	TCEAL3-AS1	0.2
ENSG00000224032	EPB41L4A-AS1	14.0
ENSG00000224034	LINC02561	0.8
ENSG00000224043	CCNT2-AS1	2.0
ENSG00000224046	ENSG00000224046	2.0
ENSG00000224051	CPTP	51.0
ENSG00000224055	GAPDHP55	0.1
ENSG00000224057	EGFR-AS1	0.2
ENSG00000224058	ENSG00000224058	0.2
ENSG00000224063	ENSG00000224063	0.8
ENSG00000224066	ENSG00000224066	0.9
ENSG00000224067	ENSG00000224067	0.4
ENSG00000224072	VEZTP1	0.1
ENSG00000224077	ENSG00000224077	0.3
ENSG00000224078	SNHG14	8.0
ENSG00000224079	ENSG00000224079	0.7
ENSG00000224080	UBE2FP1	11.0
ENSG00000224081	SLC44A3-AS1	5.0
ENSG00000224086	PPM1F-AS1	0.5
ENSG00000224093	BCAR3-AS1	0.1
ENSG00000224094	RPS24P8	6.0
ENSG00000224097	ENSG00000224097	0.1
ENSG00000224099	ENSG00000224099	0.1
ENSG00000224100	ENSG00000224100	0.2
ENSG00000224121	ATG12P2	0.2
ENSG00000224126	UBE2SP2	0.2
ENSG00000224138	ENSG00000224138	7.0
ENSG00000224141	MIR548XHG	0.1
ENSG00000224142	AMMECR1-IT1	0.1
ENSG00000224152	ENSG00000224152	3.0
ENSG00000224155	ENSG00000224155	0.6
ENSG00000224157	HCG14	0.2
ENSG00000224163	ENSG00000224163	0.1
ENSG00000224165	DNAJC27-AS1	0.2
ENSG00000224167	LINC01357	0.3
ENSG00000224173	LINC02831	0.1
ENSG00000224177	LINC00570	0.3
ENSG00000224186	C5orf66	2.0
ENSG00000224187	LINC01991	0.1
ENSG00000224189	HAGLR	0.1
ENSG00000224194	ENSG00000224194	0.1
ENSG00000224195	ENSG00000224195	1.0
ENSG00000224208	ZCRB1P1	0.1
ENSG00000224215	ENSG00000224215	0.1
ENSG00000224220	DTNB-AS1	0.2
ENSG00000224235	ENSG00000224235	0.6
ENSG00000224238	WARS2-IT1	1.0
ENSG00000224239	ENSG00000224239	0.5
ENSG00000224251	ENSG00000224251	4.0
ENSG00000224255	PDCL3P6	0.1
ENSG00000224259	LINC01133	48.0
ENSG00000224269	ENSG00000224269	4.0
ENSG00000224271	ENSG00000224271	0.1
ENSG00000224272	ENSG00000224272	0.1
ENSG00000224276	ARHGEF2-AS1	0.2
ENSG00000224281	SLC25A5-AS1	1.0
ENSG00000224287	MSL3P1	3.0
ENSG00000224292	ENSG00000224292	0.8
ENSG00000224307	ENSG00000224307	0.1
ENSG00000224308	LINC01527	0.1
ENSG00000224310	LINC01567	0.2
ENSG00000224312	MCCD1P2	0.2
ENSG00000224316	GTF2IP5	1.0
ENSG00000224318	CHL1-AS2	0.1
ENSG00000224321	RPL12P14	26.0
ENSG00000224324	THAP5P1	0.9
ENSG00000224328	MDC1-AS1	0.1
ENSG00000224331	ENSG00000224331	0.8
ENSG00000224340	ENSG00000224340	0.5
ENSG00000224342	ENSG00000224342	0.1
ENSG00000224356	ENSG00000224356	0.1
ENSG00000224358	TMCO1-AS1	0.8
ENSG00000224359	ENSG00000224359	0.2
ENSG00000224367	OACYLP	0.1
ENSG00000224370	ENSG00000224370	0.2
ENSG00000224376	ENSG00000224376	0.1
ENSG00000224383	PRR29	0.3
ENSG00000224397	PELATON	0.4
ENSG00000224401	RPL7P57	0.5
ENSG00000224409	ENSG00000224409	1.0
ENSG00000224411	HSP90AA2P	3.0
ENSG00000224413	ENSG00000224413	0.2
ENSG00000224414	ENSG00000224414	0.1
ENSG00000224415	ENSG00000224415	0.3
ENSG00000224418	STK24-AS1	0.7
ENSG00000224420	ADM5	2.0
ENSG00000224421	ATP5MFP1	0.3
ENSG00000224424	PRKAR2A-AS1	1.0
ENSG00000224429	LINC00539	0.4
ENSG00000224430	MKRN5P	0.1
ENSG00000224431	ENSG00000224431	0.5
ENSG00000224437	PIGUP1	0.3
ENSG00000224441	ENSG00000224441	0.2
ENSG00000224442	RPL4P7	0.1
ENSG00000224448	ENSG00000224448	0.3
ENSG00000224452	RSL24D1P6	0.2
ENSG00000224460	ENSG00000224460	0.2
ENSG00000224464	PGAM1P6	0.2
ENSG00000224468	LAMC1-AS1	3.0
ENSG00000224470	ATXN1L	33.0
ENSG00000224479	ENSG00000224479	0.2
ENSG00000224490	TTC21B-AS1	0.2
ENSG00000224505	ENSG00000224505	0.6
ENSG00000224509	MRPS9-AS2	0.2
ENSG00000224520	KRT8P45	0.7
ENSG00000224525	ENSG00000224525	0.2
ENSG00000224531	SMIM13	24.0
ENSG00000224533	TMLHE-AS1	0.2
ENSG00000224536	ENSG00000224536	7.0
ENSG00000224541	ENSG00000224541	0.2
ENSG00000224543	SNRPGP15	8.0
ENSG00000224545	ENSG00000224545	0.2
ENSG00000224546	EIF4BP3	2.0
ENSG00000224549	ENSG00000224549	0.5
ENSG00000224557	HLA-DPB2	0.1
ENSG00000224566	FAM96AP2	0.5
ENSG00000224567	ENSG00000224567	0.2
ENSG00000224568	LINC01886	0.8
ENSG00000224569	ENSG00000224569	0.1
ENSG00000224574	COL18A1-AS2	0.1
ENSG00000224577	LINC01117	2.0
ENSG00000224578	HNRNPA1P48	11.0
ENSG00000224579	ENSG00000224579	0.2
ENSG00000224584	UBE2V1P13	0.4
ENSG00000224596	ZMIZ1-AS1	0.1
ENSG00000224597	SVIL-AS1	11.0
ENSG00000224613	ENSG00000224613	0.4
ENSG00000224614	TNK2-AS1	0.7
ENSG00000224616	RTCA-AS1	2.0
ENSG00000224618	ENSG00000224618	0.2
ENSG00000224621	ENSG00000224621	3.0
ENSG00000224628	ENSG00000224628	0.1
ENSG00000224629	ENSG00000224629	3.0
ENSG00000224631	RPS27AP16	80.0
ENSG00000224635	ENSG00000224635	3.0
ENSG00000224638	ENSG00000224638	0.2
ENSG00000224644	ENSG00000224644	0.5
ENSG00000224647	ENSG00000224647	0.1
ENSG00000224660	SH3BP5-AS1	5.0
ENSG00000224668	IPO8P1	0.4
ENSG00000224675	ENSG00000224675	0.2
ENSG00000224680	PLA2G12AP1	3.0
ENSG00000224687	RASAL2-AS1	2.0
ENSG00000224691	ENSG00000224691	0.4
ENSG00000224699	LAMTOR5-AS1	0.9
ENSG00000224707	E2F3-IT1	0.2
ENSG00000224712	NPIPA3	4.0
ENSG00000224713	ENSG00000224713	0.7
ENSG00000224714	LINC02671	0.3
ENSG00000224717	LEMD1-DT	0.2
ENSG00000224721	ENSG00000224721	0.2
ENSG00000224722	ENSG00000224722	1.0
ENSG00000224727	FCF1P7	0.6
ENSG00000224728	IMPDH1P8	0.6
ENSG00000224738	ENSG00000224738	2.0
ENSG00000224743	TEX26-AS1	0.1
ENSG00000224745	ENSG00000224745	0.9
ENSG00000224746	ENSG00000224746	0.7
ENSG00000224750	ENSG00000224750	0.1
ENSG00000224751	SHMT1P1	0.1
ENSG00000224763	FDPSP8	0.2
ENSG00000224775	BRAFP1	0.1
ENSG00000224786	CETN4P	1.0
ENSG00000224790	ENSG00000224790	3.0
ENSG00000224794	ENSG00000224794	0.4
ENSG00000224799	ENSG00000224799	2.0
ENSG00000224805	LINC00853	1.0
ENSG00000224810	ENSG00000224810	0.3
ENSG00000224817	ENSG00000224817	4.0
ENSG00000224819	ENSG00000224819	0.2
ENSG00000224821	COL4A2-AS2	0.2
ENSG00000224822	THRB-IT1	0.1
ENSG00000224825	RORB-AS1	0.1
ENSG00000224826	USP21P1	0.3
ENSG00000224831	TMEM183B	13.0
ENSG00000224837	GCSHP5	27.0
ENSG00000224843	LINC00240	0.1
ENSG00000224844	ENSG00000224844	0.1
ENSG00000224846	NQO2-AS1	2.0
ENSG00000224854	CDKN2A-DT	5.0
ENSG00000224855	OPA1-AS1	0.9
ENSG00000224857	LINC01691	0.7
ENSG00000224858	RPL29P11	0.8
ENSG00000224861	YBX1P1	27.0
ENSG00000224865	ENSG00000224865	0.2
ENSG00000224870	MRPL20-AS1	32.0
ENSG00000224871	ENSG00000224871	0.1
ENSG00000224875	EML4-AS1	0.2
ENSG00000224877	NDUFAF8	81.0
ENSG00000224881	ENSG00000224881	0.9
ENSG00000224888	ENSG00000224888	3.0
ENSG00000224891	ARL14EPP1	0.2
ENSG00000224897	POT1-AS1	0.7
ENSG00000224899	LINC02830	0.9
ENSG00000224902	GAGE12H	0.7
ENSG00000224903	RNF32-AS1	0.3
ENSG00000224905	ENSG00000224905	2.0
ENSG00000224908	TIMM8BP2	0.3
ENSG00000224914	LINC00863	4.0
ENSG00000224934	ENSG00000224934	0.8
ENSG00000224939	LINC00184	0.1
ENSG00000224945	ENSG00000224945	3.0
ENSG00000224950	ENSG00000224950	0.9
ENSG00000224956	ENSG00000224956	7.0
ENSG00000224959	ENSG00000224959	0.4
ENSG00000224969	ENSG00000224969	1.0
ENSG00000224971	SUMO2P3	0.3
ENSG00000224975	INE1	8.0
ENSG00000224976	PARP4P2	0.1
ENSG00000224977	LINC02776	0.2
ENSG00000224982	TMEM233	0.1
ENSG00000224985	ENSG00000224985	3.0
ENSG00000224988	ENSG00000224988	0.2
ENSG00000224992	ENSG00000224992	0.2
ENSG00000224993	RPL29P12	0.5
ENSG00000225005	ENSG00000225005	0.1
ENSG00000225014	KCTD9P1	0.1
ENSG00000225016	LINC00328-2P	0.4
ENSG00000225028	ENSG00000225028	0.5
ENSG00000225030	ENSG00000225030	1.0
ENSG00000225031	EIF4BP7	11.0
ENSG00000225032	ENSG00000225032	4.0
ENSG00000225039	LINC01058	0.7
ENSG00000225051	HMGB3P22	0.7
ENSG00000225075	ENSG00000225075	3.0
ENSG00000225077	LINC00337	0.9
ENSG00000225080	PFN1P4	0.4
ENSG00000225083	GRTP1-AS1	0.5
ENSG00000225087	ENSG00000225087	1.0
ENSG00000225091	SNORA71A	10.0
ENSG00000225092	ENSG00000225092	0.1
ENSG00000225094	SETP20	0.3
ENSG00000225108	ZBTB45P1	0.3
ENSG00000225111	ENSG00000225111	0.3
ENSG00000225121	EEF1B2P5	0.4
ENSG00000225123	ENSG00000225123	2.0
ENSG00000225125	RANP4	0.4
ENSG00000225131	PSME2P2	0.1
ENSG00000225137	DYNC1I2P1	3.0
ENSG00000225138	SLC9A3-AS1	7.0
ENSG00000225146	ENSG00000225146	0.4
ENSG00000225151	GOLGA2P7	43.0
ENSG00000225159	NPM1P39	2.0
ENSG00000225163	ENSG00000225163	1.0
ENSG00000225169	BRI3P1	0.2
ENSG00000225171	DUTP6	1.0
ENSG00000225173	ENSG00000225173	1.0
ENSG00000225177	ENSG00000225177	3.0
ENSG00000225187	ENSG00000225187	0.7
ENSG00000225190	PLEKHM1	7.0
ENSG00000225193	RPS12P26	1.0
ENSG00000225200	ENSG00000225200	1.0
ENSG00000225205	ENSG00000225205	0.7
ENSG00000225206	MIR137HG	0.3
ENSG00000225210	DUXAP9	2.0
ENSG00000225213	ENSG00000225213	0.3
ENSG00000225216	ENSG00000225216	0.1
ENSG00000225218	ENSG00000225218	5.0
ENSG00000225224	RPS27AP12	0.2
ENSG00000225226	LINC01795	0.9
ENSG00000225230	ENSG00000225230	0.4
ENSG00000225234	TRAPPC12-AS1	3.0
ENSG00000225246	RPS2P1	0.1
ENSG00000225259	ST13P6	14.0
ENSG00000225261	ENSG00000225261	0.3
ENSG00000225264	ZNRF2P2	2.0
ENSG00000225265	TAF1A-AS1	1.0
ENSG00000225272	ENSG00000225272	0.2
ENSG00000225279	ENSG00000225279	0.1
ENSG00000225292	ENSG00000225292	0.7
ENSG00000225300	ENSG00000225300	0.3
ENSG00000225302	ENSG00000225302	2.0
ENSG00000225313	ENSG00000225313	3.0
ENSG00000225335	ENSG00000225335	0.9
ENSG00000225339	ENSG00000225339	0.1
ENSG00000225345	SNX18P3	24.0
ENSG00000225361	PPP1R26-AS1	3.0
ENSG00000225362	CT62	0.2
ENSG00000225376	TMEM246-AS1	0.3
ENSG00000225377	NRSN2-AS1	2.0
ENSG00000225383	SFTA1P	0.2
ENSG00000225385	ENSG00000225385	3.0
ENSG00000225393	ENSG00000225393	4.0
ENSG00000225399	ENSG00000225399	0.1
ENSG00000225406	ELF2P4	0.7
ENSG00000225408	ENSG00000225408	0.1
ENSG00000225411	ENSG00000225411	0.5
ENSG00000225416	ENSG00000225416	0.5
ENSG00000225419	RPL21P3	0.2
ENSG00000225422	RBMS1P1	3.0
ENSG00000225423	TNPO1P1	0.1
ENSG00000225439	BOLA3-AS1	0.6
ENSG00000225442	MPRIP-AS1	0.2
ENSG00000225447	RPS15AP10	1.0
ENSG00000225450	ENSG00000225450	0.8
ENSG00000225465	RFPL1S	0.7
ENSG00000225470	JPX	12.0
ENSG00000225472	ENSG00000225472	0.2
ENSG00000225483	RPL22P4	0.2
ENSG00000225484	NUTM2B-AS1	4.0
ENSG00000225489	ENSG00000225489	0.2
ENSG00000225506	CYP4A22-AS1	1.0
ENSG00000225507	ENSG00000225507	7.0
ENSG00000225511	LINC00475	0.3
ENSG00000225513	ENSG00000225513	0.9
ENSG00000225518	LINC01703	0.7
ENSG00000225521	SNED1-AS1	0.3
ENSG00000225526	MKRN2OS	1.0
ENSG00000225527	ENSG00000225527	0.4
ENSG00000225544	ENSG00000225544	1.0
